id,duration,bitrate,bitrate.video.,height,width,frame.rate,frame.rate.est..,codec,category
jjCD-54Xkxo,31,1119,1004,640,480,30,0,h264,Entertainment
uiWe-BHkEhw,159,2718,2617,1280,720,30,30,h264,People & Blogs
pTOX-eDJNbU,423,1788,1593,1280,720,30,30,h264,Howto & Style
MJvn-HvF2AQ,141,1805,1611,1280,720,29.97,29.97,h264,Music
-uywm-69PPE,384,552,425,640,480,29.97,0,h264,People & Blogs
JK6G-WAIHdM,63,562,463,400,300,24,0,h264,Autos & Vehicles
ZfbM-RHBsTc,600,896,821,640,480,25,0,h264,Autos & Vehicles
jbiU-8LaQmA,15,375,297,320,240,15,0,h264,Comedy
bzHg-ko2m-0,192,889,770,654,480,29.97,0,h264,Education
Zfvq-BFr3sc,125,1921,1842,1280,720,30,30,h264,Comedy
EpsB-_-ALrU,56,1698,1544,1280,720,24,24,h264,Music
KNBl-Xdz4aw,3,314,181,320,240,15.35,15.35,h264,Sports
I1Zzt6U3n_8,72,6128,5969,1920,1080,29.92,29.96,h264,Sports
0bpI-8KNUsU,221,4007,3873,1440,1080,29.97,29.97,h264,Music
OUgv-xk6Rxc,593,2097,1970,1280,720,25,25,h264,Film & Animation
1vlE-53L3hs,25,623,498,640,480,10,0,h264,Music
KTbj-BIEvik,79,256,194,320,240,15,0,h264,Autos & Vehicles
Ok7e-iWt2IE,286,1117,1025,854,384,29.97,0,h264,Entertainment
FKJ6-vBd5lA,2,664,544,640,480,29.97,0,h264,Sports
Ycja-EryLHQ,52,1262,1183,640,480,30,0,h264,People & Blogs
m6Vm-y92TxU,107,2185,1991,1280,720,29.97,29.97,h264,Nonprofits & Activis
4USb-hKjKTA,24,957,839,640,480,30,0,h264,Science & Technology
Y_aj-I_xPeI,21,3191,2997,1280,720,25,25,h264,Howto & Style
t4mp-4g9DQA,56,1192,1133,640,480,30,0,h264,People & Blogs
YpAm-_W6mOs,55,2352,2206,408,720,30,30,h264,People & Blogs
Rf2v-hUbnZg,14,436,338,480,360,15,0,h264,Entertainment
SPdx-O32Aq8,75,348,220,352,288,29.94,29.94,h264,Music
o9v_-rY-GUg,63,775,651,640,360,29.97,0,h264,Autos & Vehicles
CceQ-l6yf7Y,179,326,263,320,180,29.83,0,h264,Music
5Js-AN64_4M,220,624,498,640,480,29.92,0,h264,People & Blogs
p11o-HocpA0,596,852,732,640,360,25,0,h264,Sports
Q05i-cqaquk,91,707,605,480,360,25,0,h264,Travel & Events
CrPh-c6WnU0,34,673,602,360,480,20.83,0,h264,People & Blogs
OwdX-zGolsk,110,517,421,568,320,30,0,h264,Comedy
yE3w-1xlKEQ,97,577,450,600,480,25,0,h264,People & Blogs
qXWj-Kp0ae0,35,2616,2539,720,1280,30,30,h264,Comedy
nCHW-JLpmD0,1376,592,465,640,480,29.97,0,h264,Gaming
5ycf-hFsSCg,244,307,177,640,480,25,0,h264,People & Blogs
bVDR-1rNjnA,53,1463,1329,1280,720,24,24,h264,People & Blogs
NIOo-0nU1hk,205,937,820,640,480,29.97,0,h264,Music
4PlE-yLb6ug,17,366,288,320,240,13.75,0,h264,People & Blogs
oVXb-y0IrXI,116,611,562,480,360,25,0,h264,Travel & Events
Or14-NkaQ7Y,36,468,355,432,240,15,0,h264,Film & Animation
ZbnE-DWpEMM,392,726,603,640,480,30,0,h264,Comedy
89mi-pPtocQ,193,217,64,1280,720,10,10,h264,Music
JCx1-HU4tN0,330,1108,1027,720,480,29.97,0,h264,Music
t3wt-AVnOmw,263,334,288,320,240,15,0,h264,People & Blogs
wQrph56GBjY,275,3057,2902,1440,1080,29.97,29.97,h264,Music
ZMbO-AbcxKg,76,999,0,654,480,12,0,h264,Gaming
xbAY-HawmYY,153,438,310,432,240,15,15,h264,People & Blogs
rK30-sU8to0,300,2397,2239,1440,1080,29.97,29.97,h264,Sports
RpIS0Xzgg9c,230,459,336,640,360,15,0,h264,Sports
A9DV-XDu6II,153,325,250,320,240,15,0,h264,Music
GSmS-5fjvbM,26,3196,3001,1280,720,29.97,29.97,h264,People & Blogs
_H6F-96JyaU,90,2251,2103,1440,1080,29.97,29.97,h264,Pets & Animals
8WcX-M0GnXs,18,1309,1232,854,480,29.97,0,h264,Film & Animation
Ruh1-i0e7-A,178,357,280,320,240,15,0,h264,Comedy
0sAy-OHvahs,122,298,197,320,240,30,30,h264,Comedy
K4AF-BWs_ds,24,396,298,270,360,20,0,h264,Entertainment
EIjZ-M5FOPQ,148,658,563,640,360,25,0,h264,Music
I12t-DByXO8,39,1001,884,640,480,29.97,0,h264,Travel & Events
DmLj-ZxFfQM,28,842,0,640,480,12,0,h264,Music
2hvw-4pZ3nU,75,795,689,640,480,25,0,h264,Comedy
Gti4-l8wiIo,157,339,207,320,240,25,0,h264,People & Blogs
kgqo-6ZtO5Y,142,327,263,320,240,29.97,0,h264,Education
WkZL-VRZw5U,36,446,349,320,240,25,0,h264,People & Blogs
vVosOn4ZCOw,241,609,500,450,360,25,25,h264,Travel & Events
qu_z-e6s3FE,33,200,195,320,240,25,25,h264,Entertainment
FEJn-X-2M-c,61,463,339,480,272,24.98,24.98,h264,Film & Animation
xfJx-FHFMdg,231,635,510,640,480,25,0,h264,People & Blogs
gIAp-NWouZ0,1420,2695,2501,1280,720,30,30,h264,Gaming
de7Z-OyWGM4,246,1419,1224,1280,720,30,30,h264,Howto & Style
rcB9-_qphM0,246,2182,1988,1280,720,29.97,29.97,h264,People & Blogs
ExTzCqmW0MI,178,5797,5643,1920,1080,25,25,h264,Science & Technology
23fk-6ur9sM,3,589,483,480,360,29.96,29.96,h264,Pets & Animals
lCV2-1Oz4G0,93,897,813,640,480,29.97,0,h264,Music
XSsY-_a0sfY,783,809,689,854,480,16,0,h264,Gaming
Vq9R-Lk265g,203,1108,1025,720,480,29.92,0,h264,People & Blogs
3TqD-pLg4Yw,120,791,668,640,360,29.97,0,h264,Autos & Vehicles
_boj-T7nLKg,99,615,500,480,360,24.99,24.99,h264,Music
C9OJ-uzK0R0,57,963,846,640,480,25,0,h264,People & Blogs
BaqR-nuuhYE,98,460,331,448,252,24,0,h264,People & Blogs
0-Ui-eMrzjI,13,49,48,240,240,35.92,0,h264,Education
BKEg-gaPii0,166,3039,2845,1280,720,30,30,h264,Gaming
2EFS-pAqYZU,141,5206,5012,1920,1080,29.97,29.97,h264,Film & Animation
tWL3-Uule3c,333,500,371,854,480,29.97,0,h264,Entertainment
1EnC-gGCmkY,330,321,189,400,300,25,0,h264,People & Blogs
EhdY-d4QNmI,179,712,617,480,360,25,0,h264,Sports
S04R-aObN0E,104,1197,1086,854,480,25,0,h264,Pets & Animals
dYO5-uH9QpA,896,2496,2301,1280,720,24,24,h264,Entertainment
7Eb5-zMO7pg,38,606,500,480,360,10,10,h264,Sports
H3GU-SGk9Do,106,929,817,640,360,25,0,h264,News & Politics
D7Rr-OKCb2Y,269,5961,5766,1920,1080,30,30,h264,Entertainment
1g-f-Podmv8,39,1255,1060,1280,720,25,25,h264,Howto & Style
___wE2ymRlE,287,837,739,640,480,25,0,h264,Music
cGte-tg3jBs,41,539,444,568,320,30,0,h264,Comedy
uiyg-l7J1NQ,111,3158,3000,1280,720,30,30,h264,Autos & Vehicles
8VN8-bN2nPc,210,172,55,322,240,29.97,0,h264,Sports
cAf6-BOt7WM,4,906,836,480,360,24,0,h264,Gaming
9Ref-ejS5hs,40,1264,1153,640,480,30,0,h264,People & Blogs
Rn_T-9Q7bQg,142,1755,1561,1266,720,25,25,h264,Film & Animation
UHkT-F7A-T8,12,157,87,320,240,15,0,h264,People & Blogs
XGn4-IZyGnA,315,395,279,320,240,25,25,h264,Sports
nv1b-Gmgto4,600,215,112,640,360,29.97,0,h264,People & Blogs
a8oJ-_YCin0,301,2358,2225,1920,1080,25,25,h264,Music
8t6ikJztZ0M,126,472,343,640,480,25,0,h264,People & Blogs
ca9L-uydnmk,435,813,692,640,480,30,0,h264,Howto & Style
E3Ps-FkHR7s,190,2597,2402,1280,720,30,30,h264,Music
pgFx-6CUxFo,1345,914,795,784,480,30,0,h264,Gaming
VYNn-MXzwsc,139,427,296,352,262,29.97,0,h264,Film & Animation
axQx-G-Bn88,735,360,235,640,480,15,0,h264,Gaming
lWjw-9fmlNg,73,997,880,640,480,25,0,h264,People & Blogs
qnR6-tsmT_0,154,445,315,640,480,29.97,0,h264,Music
LMoy-kT2AEI,301,2551,2358,1152,720,30,30,h264,News & Politics
uiEH-HIKl88,2048,400,269,640,480,25,0,h264,Education
8Rhpp9SpK2Y,260,1672,1514,1920,1080,29.92,29.97,h264,Music
HEwJ-a4j_A8,476,2630,2496,1280,720,29.92,29.97,h264,News & Politics
KBtC-C7EPLQ,538,5824,5629,1920,1080,29.97,29.97,h264,Gaming
rTpF-6nzX18,81,1519,1364,960,720,29.97,29.97,h264,People & Blogs
r7A9-odP1Jc,222,800,679,640,480,25,0,h264,People & Blogs
FzT7-TngyGA,46,254,121,630,360,6,0,h264,Education
nBX_-J8kC30,610,200,64,384,288,30,0,h264,News & Politics
ba1o-lw86xk,578,494,370,320,240,29.97,0,h264,Music
gn7A-64Nzzo,164,3195,3000,1280,720,30,30,h264,Entertainment
kmnC-VnWOmA,108,886,772,640,480,30,0,h264,Film & Animation
Sro3-KO1foA,179,619,494,640,480,25,0,h264,Sports
yVwd-81QOdw,120,1035,919,854,480,29.97,0,h264,People & Blogs
sklk-Casme0,30,617,494,480,360,15,15,h264,Sports
-8gap-UkO9A,845,827,708,640,480,15,0,h264,Gaming
Hr0I-yM77Gk,668,1705,1551,1280,720,23.98,23.98,h264,Autos & Vehicles
wj3a-N5Hk74,40,714,591,640,480,29.97,0,h264,Autos & Vehicles
7sft-BZeLrk,6,627,497,320,240,29.97,29.97,h264,Entertainment
J47H-G80s-A,88,4083,3925,1920,1080,30,30,h264,Travel & Events
7iOs-SuHKqQ,249,1852,1706,1280,720,30,30,h264,Entertainment
c_KVsJLFxz0,312,574,461,420,288,25,0,h264,Music
79Ks-ykqW4M,51,371,299,320,240,10,0,h264,Comedy
yILR-hLebSc,2150,351,221,320,240,15,0,h264,Entertainment
JIkW-BkUg2I,26,427,295,216,360,24,0,h264,People & Blogs
JBlH-bTty7s,189,514,386,640,480,25,0,h264,Education
Q6kp-wyYM3I,236,1310,1116,1440,1080,29.97,29.97,h264,Music
2MTVS4Ml2u4,526,1773,1579,1280,720,23.98,23.98,h264,Music
QvEl-ogtixc,52,720,618,540,360,29.97,0,h264,Entertainment
yBVM-oXoYaQ,155,894,781,640,352,23.98,0,h264,Film & Animation
I5Ul-XjzWKo,186,71,19,160,120,15,0,h264,Music
U2tT-DpgzWU,1725,541,413,854,480,29.97,0,h264,Gaming
zX2U-En6e90,62,857,819,640,480,45.17,0,h264,Music
TI_l-icgeS8,195,136,81,320,240,6,0,h264,Music
4MyG-b9cw60,256,373,297,320,240,10.83,0,h264,Music
SKdP-8TwXzM,16,449,404,320,240,25,0,h264,People & Blogs
q0Bg-jJ13LU,1298,971,907,640,480,29.97,0,h264,Sports
3gUS-OveEv4,118,1078,1025,854,480,25,0,h264,People & Blogs
h1rN-PTvfIE,3,544,456,640,360,25,0,h264,People & Blogs
8kDn-xF_cEU,643,406,331,640,480,10,0,h264,Education
H03k-Z9SuIw,411,866,820,640,480,29.92,0,h264,Gaming
NThx-l2KBwM,329,1116,1003,640,480,25,0,h264,Music
dEb2-f_6Osc,15,373,324,320,240,15,0,h264,People & Blogs
HRsC-csxRK8,44,1742,1595,1278,720,30,30,h264,Gaming
oh0I-AveYaE,202,412,289,480,360,29.92,0,h264,Entertainment
UHDf-UFVB0g,198,259,195,320,182,25,0,h264,News & Politics
VKVI-sXxgAc,1055,496,302,1280,720,15,15,h264,People & Blogs
hf16-QSY9rY,834,1517,1362,1280,720,30,30,h264,Gaming
zoKn-K90Y98,176,708,585,640,480,25,0,h264,News & Politics
rUfj-exWAIk,303,842,721,854,480,29.97,0,h264,Music
7MPS-oXSC3k,807,1134,1054,640,480,29.97,0,h264,Entertainment
JEdq-wmfsKY,58,274,164,240,180,25,25,h264,Entertainment
zoMW-EZl-Pk,340,437,323,384,288,25,25,h264,Sports
uxFTYVI_IVU,57,459,439,320,240,25,0,h264,Pets & Animals
OXCJ-fc6kp8,55,254,193,320,240,15,0,h264,Sports
F-C9-bSUTRs,218,1235,1175,640,480,29.92,0,h264,Entertainment
HtWl-bRkAOw,91,550,431,512,288,25,0,h264,News & Politics
JjdU-38FFTk,182,906,820,640,480,29.97,0,h264,Gaming
Gdv6-yluizA,639,637,519,640,480,29.92,0,h264,Entertainment
ePnC-xEKz64,208,292,227,320,214,29.97,0,h264,Music
ABbM-NAABKc,45,3147,3013,1280,720,29.97,29.97,h264,People & Blogs
Dj5a-Tr8zaI,194,6203,6044,1920,1080,29.92,29.97,h264,Music
RYiL-J9PmXg,37,805,715,360,480,29.75,0,h264,Music
zfVD-4T4prE,388,3091,2933,1920,1080,29.97,29.97,h264,People & Blogs
M_p9-R5eCuU,225,908,820,640,480,30,0,h264,Music
enCW--VK86g,48,456,359,270,360,29.97,0,h264,Entertainment
bDpP-XFcASY,169,1290,1180,640,480,30,0,h264,People & Blogs
Xbdj-Xm2tyo,297,261,147,640,480,29.97,0,h264,People & Blogs
DqGA-Cfrumk,204,2254,2060,1280,720,25,25,h264,People & Blogs
EfaO-NcMAg0,26,215,79,384,288,25,0,h264,Howto & Style
igMU-iJtHsI,239,598,473,480,360,25,0,h264,Music
Bcbo-8q4-f4,48,1034,932,640,480,29.97,0,h264,People & Blogs
vKVJ-0CYWaE,49,518,425,640,480,10,0,h264,Autos & Vehicles
bkYw--G7sUE,331,613,520,640,480,29.97,0,h264,Music
wlm-T9plhPI,129,789,667,854,476,30,0,h264,Film & Animation
rY2V-g1G-FE,272,762,640,640,358,25,0,h264,People & Blogs
smbr-4-TOTk,478,2572,2377,960,720,25,25,h264,Entertainment
Ik6u-K22xSs,225,279,151,640,480,30,0,h264,Music
tkDm-iiFY54,31,592,465,640,360,25,0,h264,People & Blogs
SxDp-2BVUEk,227,4722,4527,1920,1080,30,30,h264,People & Blogs
B5Qc-CV8YoY,442,906,820,640,480,29.97,0,h264,Gaming
0RjY-hsYJQ4,44,3113,3030,1280,720,30,30,h264,Comedy
hEPY-DdrRlg,138,527,399,640,480,29.97,0,h264,News & Politics
YIJ-FsZ_K5g,119,793,671,854,480,29.97,0,h264,Education
kcJO-lfNXmc,35,348,286,320,240,15,0,h264,Pets & Animals
FqZo-uEp3tc,155,750,627,854,480,30,0,h264,Entertainment
x71o-K7IxTw,254,671,574,640,480,30,0,h264,Entertainment
KriQ-OpK1Ys,228,490,363,658,480,29.97,0,h264,Music
Tg5a-Dro0ts,161,1613,1466,1280,720,30,30,h264,Music
525V-WPHce4,474,2565,2419,960,720,10,10,h264,Gaming
EA1X-EM1qVg,217,319,244,320,240,16.55,16.55,h264,Music
pEWX-08caQc,106,474,346,640,480,15,0,h264,Film & Animation
TOej-oYiFXA,30,2105,1947,1280,720,30,30,h264,People & Blogs
fVwb-DDl5-Y,396,3059,2901,1280,720,29.92,29.97,h264,Gaming
JjdM-UYvW_U,22,1206,1165,720,480,29.92,0,h264,Entertainment
qEB3-DqoiBk,156,649,556,568,320,30,0,h264,Music
ff9w-s8ok-I,237,5807,5613,1920,1080,29.97,29.97,h264,Music
ysa4IlG_dtk,318,431,305,640,360,20,0,h264,News & Politics
UfPh-MUQJBA,60,702,592,600,480,25,0,h264,Film & Animation
QmXK-N_rgmg,177,1142,1049,854,470,25,0,h264,People & Blogs
UUlP-f8-u7c,147,6136,5981,1920,1080,29.97,29.97,h264,Sports
oJoh-YvpS1w,21,595,500,320,240,15,15,h264,People & Blogs
OS_0-3ypxDo,23,6188,5998,1920,1080,30,30,h264,People & Blogs
7sWi-6MsHK8,19,425,326,360,480,30,0,h264,Gaming
MR4A-zDsIyA,738,179,129,320,240,15,0,h264,News & Politics
GsUb-LbHkCM,21,599,601,302,480,25,0,h264,Science & Technology
PWZe-t4N6wQ,327,817,719,640,480,29.97,0,h264,Music
SpsJ-yIMw4A,23,317,215,320,240,15,15,h264,Pets & Animals
uDTy-VY8cT4,1338,967,849,852,480,30,0,h264,Gaming
T6fj-LtRjck,25,259,206,320,240,29.92,0,h264,People & Blogs
QbIYPdSh5Zg,118,691,598,480,360,25,0,h264,Film & Animation
AcNK-wV_7_A,322,6110,5955,1920,1080,29.97,29.97,h264,Pets & Animals
Al2g-wXa-3I,31,690,565,640,360,23.98,0,h264,People & Blogs
E1Ug-hrKKQM,250,547,419,480,270,29.92,0,h264,Entertainment
J5C0-_GAJ4w,16,3145,2999,1280,720,30,30,h264,People & Blogs
7kqN-mmeKrM,51,1175,1020,1280,720,25,25,h264,News & Politics
dPWo-q36s4I,2601,579,452,640,202,29.97,0,h264,Education
axZ_-HgpoFU,22,2661,2515,1280,720,29.97,29.97,h264,Autos & Vehicles
gD6n-KQYX8c,77,650,525,640,480,25,0,h264,Entertainment
ef9q-hU2nnE,269,425,301,322,240,29.97,0,h264,News & Politics
8sif-RjVQ4c,1816,573,446,608,480,30,0,h264,Entertainment
2YvppQNcpH0,578,1232,1154,600,480,25,0,h264,Entertainment
rDZ1-yQEgi0,97,6191,5997,1920,1080,30,30,h264,Entertainment
18gD-smNdM4,424,276,213,480,360,14.83,0,h264,Music
AMyo-F27so8,58,1582,1427,1920,1080,24,24,h264,Music
Dcdr-NLFMts,23,382,306,320,240,29.41,0,h264,Entertainment
B48L-3jHJ1M,260,310,180,320,180,8.33,0,h264,Music
MLxr-Clp5PM,26,370,311,176,144,17,0,h264,People & Blogs
pnbD-GfqpMI,30,2378,2184,960,720,30,30,h264,People & Blogs
IK_Y-b6tf9U,43,427,298,512,288,12.5,0,h264,People & Blogs
v3iV-6va6JA,32,355,277,640,356,15,0,h264,People & Blogs
wsTM-ewmFLQ,20,1271,1242,640,480,29.97,0,h264,Autos & Vehicles
v65x-9J8a-k,749,964,846,720,480,29.97,0,h264,Gaming
w9YY-SOA7wA,124,818,696,640,360,30,0,h264,People & Blogs
CqNi-PERSbs,285,150,30,320,240,15,0,h264,Music
M2ql-FUQXVg,11,950,842,640,480,29.97,0,h264,Entertainment
TYG-_m-nZfw,782,3105,2951,1280,720,25,25,h264,Shows
UgqZ-a93j64,632,453,323,384,288,25,25,h264,Entertainment
LUjQ-b1cUdQ,32,862,820,640,480,29.97,0,h264,Entertainment
L4yMnqKZp-g,125,436,306,640,360,25,0,h264,Education
28jP-BEfAvY,595,616,500,320,240,14.98,14.98,h264,Entertainment
-r9Lv-mSnHA,58,1226,1115,768,480,29,0,h264,Gaming
wXx3-RIXUcY,29,2584,2390,1280,720,29.97,29.97,h264,Entertainment
DjKs5yVRduY,98,1666,1472,1920,1080,29.97,29.97,h264,Music
9REc-0AhyR8,37,905,819,640,480,25,0,h264,Music
6_DR-KMOkFw,216,430,333,480,272,29.92,0,h264,Music
ZVse-LfXwrc,282,494,431,480,276,29.97,0,h264,Music
XEFK-0MkMxU,153,907,820,640,480,29.97,0,h264,Music
YJqE-lckBcw,152,401,323,360,480,29.92,0,h264,Music
LZDe-oHCpgU,9,328,227,320,240,10,10,h264,Sports
LBU4-sIab-U,273,856,820,640,480,10,0,h264,Music
erTE-rtL04o,86,518,389,634,360,29.97,0,h264,News & Politics
8bEM-MvAow8,1375,634,508,720,480,29.97,0,h264,People & Blogs
XMBl-Z6tQtM,136,269,202,320,240,29.97,0,h264,Music
OkKj-oabyuY,113,455,326,320,240,24,0,h264,Entertainment
cPpg-Gj83_g,176,1472,1315,1280,720,25,25,h264,News & Politics
83Hp-y8XBfw,21,684,559,480,360,30,0,h264,Sports
MuMl-aacKnA,79,817,696,480,360,25,0,h264,Education
iLU_-h4jfm0,27,910,824,852,480,29.97,0,h264,People & Blogs
IIKU-ZDVxTs,13,262,204,320,240,24.92,0,h264,Travel & Events
bsS4-C7On7w,51,3047,2969,1280,720,29.97,29.97,h264,People & Blogs
G2ni-QGNPFk,745,457,327,640,360,29.97,0,h264,Gaming
_tIN-QAsP44,163,287,154,640,480,25,0,h264,People & Blogs
QCM6-6_22qw,409,827,772,640,360,29.97,0,h264,Music
bPnW-9jmdfk,62,374,295,192,144,21.08,0,h264,Entertainment
7AVm-ldOC0c,265,690,567,854,480,24,0,h264,Music
35am-4ODl34,223,128,70,320,240,15,0,h264,People & Blogs
EWjh-yHUrrk,56,851,847,1020,720,29.97,29.97,h264,Gaming
ajP1-Okzqow,399,407,0,320,240,12,0,h264,People & Blogs
lPLR-XxrRrQ,436,3202,3008,1280,720,30,30,h264,Music
Ii_e-nKXdaw,35,1200,1005,432,720,29,29,h264,Entertainment
qitG-XSs2G4,330,3195,3000,1280,720,30,30,h264,Gaming
7cb4-tTGBeY,291,1155,1076,854,470,25,0,h264,Music
SoEh-fRa1mg,2252,256,121,854,480,30,0,h264,People & Blogs
C6aw-F_b400,188,2612,2418,1280,720,29.97,29.97,h264,Music
gm8k-UO9Gzg,267,304,204,450,360,25,0,h264,Autos & Vehicles
squc-lQVXvQ,158,120,17,176,144,12,0,h264,People & Blogs
m1Hw-M1erp8,30,3523,3395,1920,1080,29.92,29.92,h264,Film & Animation
DBqK-m6biFE,322,450,451,766,480,10,0,h264,People & Blogs
3Rtr-o5tyD0,74,4993,4799,1920,1080,25,25,h264,People & Blogs
3n1A-ml-9_k,24,260,124,320,240,30,0,h264,People & Blogs
Z3SP-wMImFw,267,383,253,640,480,29.97,0,h264,Entertainment
Hk92-oV1olk,1510,2752,2558,1092,720,30,30,h264,Gaming
GkDg-z0Po6o,66,3198,3004,1280,720,29.97,29.97,h264,Music
xxUD-klGG8Y,249,591,464,720,480,29.97,0,h264,Comedy
_Euo-9fhDbM,54,2267,2073,1280,720,29.97,29.97,h264,People & Blogs
_U3n-X3CXMQ,18,2283,2108,1280,720,25,25,h264,Entertainment
ahbI-MxK5Jg,212,865,861,1152,720,10,10,h264,Education
sbWz-_WG3sk,52,1489,1295,1280,720,30,30,h264,People & Blogs
NI0_-hTzaLs,479,519,390,640,360,29.92,0,h264,Comedy
UoCu-nkdtq4,188,352,219,854,480,29.92,0,h264,Music
Z02x-kPY-DQ,350,742,619,640,480,30,0,h264,Gaming
e1ZN-O6ag7E,39,608,501,480,360,30,30,h264,Comedy
0etylxFLUH0,97,861,750,640,480,25,0,h264,Autos & Vehicles
Xvxn-DgAGz4,332,1577,1382,1280,720,29.97,29.97,h264,People & Blogs
YtGm-BQr0y8,621,3158,2963,1280,720,29.97,29.97,h264,Gaming
dHOf-VGSED8,102,736,648,640,480,15,0,h264,Comedy
n6JC-B9Sv2Y,1317,448,318,600,480,29.97,0,h264,Gaming
RLLE-ejQ9No,202,378,263,640,480,29.97,0,h264,Entertainment
VE3v-0yWEnc,48,1029,988,640,480,30,0,h264,Entertainment
btpB-GOxhXs,1713,1717,1522,1278,720,30,30,h264,Gaming
CYX-Y7WelH8,650,2146,2018,1280,720,25,25,h264,News & Politics
nGK4-N1Bxkg,56,866,821,640,480,29.97,0,h264,Autos & Vehicles
xuvR-PC3HGc,262,1509,1315,1280,720,29.97,29.97,h264,Music
mHhr-bq5VmM,104,894,775,480,360,30,0,h264,Gaming
5pJy-ZiXQ9I,29,885,815,480,360,24,0,h264,Gaming
0zOOV_iLmbQ,455,1777,1582,1280,720,29.97,29.97,h264,Gaming
4poT-1e9AlY,24,3144,2997,1280,720,30,30,h264,Gaming
0V6t-Y9Wy30,244,767,646,600,480,25,0,h264,Music
Qk3Q-346EGo,24,2497,2344,1280,720,30,30,h264,Gaming
1viG-Eyn-5I,211,5147,4989,1920,1080,30,30,h264,Music
y5EP-qaHTjc,153,477,349,480,360,29.92,0,h264,Education
g7e4-kOG7M4,277,3721,3567,1920,1080,25,25,h264,People & Blogs
uc5q-r-z4HM,44,1527,1332,1280,720,29.97,29.97,h264,Gaming
0JOI-jvbcQU,38,719,594,640,480,30,0,h264,Entertainment
fFd0-B0h1ek,54,466,337,854,480,30,0,h264,Howto & Style
r0QU-VU4ek0,33,399,302,176,144,15,0,h264,Entertainment
JEcG-SR8Meg,174,1137,1029,640,480,25,0,h264,Music
DK1B-lFlCrg,84,1134,939,960,720,29.97,29.97,h264,Travel & Events
c1mc-y6rO98,435,2275,2122,1280,720,30,30,h264,Gaming
nbeG-MdLCwA,315,707,583,640,480,29.97,0,h264,Entertainment
LhEb-7XpXc8,31,670,577,640,480,20,0,h264,Sports
GD19-1_vOm4,141,2900,2705,1920,1080,29.97,29.97,h264,People & Blogs
Ft0r-5C6vnM,77,2289,2142,1280,720,30,30,h264,Music
mN1x-HIIZDY,110,879,812,568,320,30,0,h264,Comedy
Unb5-Cfm0K0,159,263,200,320,240,15,0,h264,Pets & Animals
cHIv-oTFbC4,62,889,802,640,480,29.97,0,h264,Howto & Style
h6aC9RRinlo,53,2001,1806,1280,720,29.97,29.97,h264,Autos & Vehicles
l9PG-M2jty0,524,3194,2999,1280,720,25,25,h264,People & Blogs
BjZr-3waiDs,359,798,709,568,320,30,0,h264,Music
fGpo-ce-gh0,43,433,302,240,320,30,0,h264,Entertainment
pkVd-e5J6R0,168,979,862,640,480,29.97,0,h264,Music
zFGP-9F2LrM,58,1197,1085,640,480,30,0,h264,Entertainment
qd70-sTFmso,25,3063,2985,1280,720,29.97,29.97,h264,People & Blogs
48FR-fd0rJg,33,319,223,320,240,20,20,h264,Entertainment
aaqD-_rP9Y4,117,2319,2124,1280,720,24,24,h264,Gaming
dL9-MICf124,37,224,90,640,480,6,0,h264,Howto & Style
VeEa-i3n8jE,1936,2120,1966,1280,720,30,30,h264,Comedy
cBKA-Huulek,471,1667,1473,1280,720,25,25,h264,Entertainment
xiHH-28jMis,28,5451,5307,1920,1080,29.97,29.97,h264,People & Blogs
z0Ip-xxEyVs,233,570,476,400,224,29.97,0,h264,Entertainment
3_HU-D3p8OE,59,2160,2021,1280,720,29.97,29.97,h264,Comedy
xBGj-OR2WpM,82,543,424,480,360,29.94,29.94,h264,Education
bX3P-5dCC6U,45,741,618,640,480,29.97,0,h264,Film & Animation
DVVw-YZq0U0,103,2416,2309,1280,720,29.97,30,h264,Music
qkRa-3TpgnA,111,327,264,320,240,29.97,0,h264,People & Blogs
no6J-XDlAnM,164,147,31,600,480,25,0,h264,Music
PaAH-LHq6NQ,40,235,133,192,144,30,30,h264,Sports
DC63-g594R8,1242,2293,2099,1280,720,30,30,h264,Gaming
enyy-CsnB20,238,858,820,640,480,30,0,h264,Entertainment
iSml-28OGrE,95,2228,2034,960,720,29.97,29.97,h264,Gaming
zFg8-C3wraY,6984,401,302,640,360,29.97,0,h264,Education
Zn3UdTku9xQ,25,1228,1170,640,480,30,0,h264,Travel & Events
aBBv-mkfdoY,669,414,283,640,480,30,0,h264,Education
l4G-9uwuKnc,332,473,343,480,360,29.97,0,h264,Science & Technology
r1V7-Wu8JzY,31,7249,7103,1080,1920,29.97,29.97,h264,People & Blogs
nllm-XHQwIY,272,463,333,640,480,30,0,h264,Music
sCfy-39lA58,205,695,573,640,480,14,0,h264,Music
gnID-1nM2KY,152,470,375,320,240,14.99,0,h264,People & Blogs
1Xpb-P60yc8,52,508,379,640,360,29.97,0,h264,Autos & Vehicles
owuM-slhBcE,95,3695,3501,720,1280,25.67,25.65,h264,People & Blogs
cP0s-cHm3tU,261,851,730,640,480,29.97,0,h264,Entertainment
XWE2-iUq3Vc,107,903,771,996,720,29.97,29.97,h264,Howto & Style
Z3Dz-w9uHSQ,12,619,513,640,360,29.92,0,h264,News & Politics
J4aL-gAi-6I,41,2655,2462,1280,720,29.97,29.97,h264,Entertainment
rZ2j-IBYExk,454,886,820,640,480,29.97,0,h264,Entertainment
BtPP-0nBLuE,53,434,337,640,360,25,0,h264,Autos & Vehicles
